1.9057089340000022 0.5532281879999993 
1.181048 1.007044 0
2.468129 0.743707 0
1.610168 1.165783 0
2.639357 0.942312 0
2.193195 0.911847 0
1.254659 0.884392 0
2.942258 0.522609 0
2.67866 0.645778 0
2.433767 0.684205 0
2.606005 0.768214 0
0.33807 -0.161682 0
2.165674 0.940389 0
1.454535 1.116077 0
0.913601 0.57317 0
0.441924 0.21629 0
2.843781 0.547739 0
1.744254 1.104869 0
2.450481 0.713141 0
2.016748 1.140571 0
2.834063 0.208999 0
3.185154 0.227714 0
1.799943 1.197661 0
0.733537 0.290693 0
0.550389 0.091737 0
0.589887 0.479238 0
1.99317 0.838228 0
0.929227 0.778333 0
2.688633 0.489903 0
0.757883 0.293873 0
2.790132 0.457715 0
2.887556 0.266205 0
1.36549 0.986902 0
3.284647 -0.201576 0
0.337991 0.033076 0
2.907768 0.531928 0
2.733823 0.543629 0
0.634515 0.605639 0
2.307051 0.807841 0
2.243251 0.858149 0
2.753024 0.774896 0
3.164613 -0.003183 0
0.66014 0.412315 0
1.748008 1.16384 0
2.953606 -0.122637 0
0.584315 0.513653 0
1.917023 1.146829 0
0.400588 -0.12108 0
1.440175 0.797649 0
3.27301 -0.152152 0
0.806276 0.776914 0
3.075592 -0.040451 0
2.995226 -0.295745 0
3.011753 0.012675 0
1.93326 1.054554 0
0.626703 -0.189479 0
2.657241 0.8771 0
3.011646 0.262782 0
0.961862 0.682913 0
2.565831 0.70298 0
3.116297 -0.015251 0
2.96532 0.400596 0
2.19484 1.091341 0
2.831914 0.477595 0
3.007922 0.082629 0
3.065949 0.32191 0
1.876442 0.905413 0
0.389024 0.034471 0
2.044635 0.916009 0
0.570165 0.474987 0
2.578628 0.71458 0
1.489524 0.982551 0
2.697155 0.804273 0
0.981532 0.649299 0
2.745696 0.611669 0
1.100758 0.915991 0
1.843897 0.91444 0
1.285585 0.93497 0
0.459061 -0.167056 0
3.065112 0.454074 0
3.023184 0.385574 0
0.786707 0.753854 0
2.898378 0.266352 0
2.033233 1.167509 0
2.046356 0.959571 0
1.03815 0.835998 0
0.73527 0.219011 0
3.208077 -0.060415 0
0.661399 0.195362 0
0.882929 0.507855 0
2.988368 0.349554 0
1.040192 0.828884 0
1.055578 0.752358 0
0.392923 -0.115525 0
2.489902 0.725421 0
3.242184 0.037777 0
3.249602 -0.074587 0
1.19429 0.737197 0
2.21116 0.795498 0
1.707319 0.885967 0
2.578115 0.649427 0
0.51264 0.453528 0
0.615986 -0.202915 0
1.716576 0.906833 0
0.849366 0.531738 0
2.927586 0.215691 0
0.851535 0.375876 0
0.657589 -0.121954 0
2.59986 0.821026 0
1.610616 0.991231 0
1.508324 0.859858 0
1.087624 0.900721 0
2.299208 0.774788 0
1.756737 1.003543 0
0.661726 0.178577 0
2.03305 0.920484 0
0.610342 0.099229 0
2.617839 0.748437 0
3.006676 0.05315 0
2.565319 0.783793 0
2.20515 0.785016 0
2.707997 0.76408 0
0.928034 0.744404 0
3.087379 0.320171 0
1.668675 1.183235 0
0.588198 0.193665 0
2.550241 0.946301 0
2.908209 0.490332 0
2.894515 0.329397 0
2.235725 1.076516 0
2.109366 0.858433 0
1.975354 1.083935 0
0.393889 -0.254022 0
2.544472 0.680395 0
1.39024 0.845066 0
0.518119 0.251596 0
1.157376 0.810814 0
0.46185 -0.163064 0
1.875692 1.141179 0
0.33858 -0.141718 0
2.139423 1.01696 0
2.721779 0.447631 0
2.89021 0.41914 0
0.779982 0.670682 0
2.697295 0.638198 0
2.751256 0.8375 0
1.380623 1.118696 0
1.770762 1.121578 0
3.047971 -0.030271 0
0.629114 -0.262579 0
2.986092 0.59604 0
2.705182 0.827996 0
1.009299 0.790149 0
2.92102 0.645935 0
0.689912 0.660834 0
3.120814 0.008876 0
2.929028 0.59103 0
2.796836 0.721854 0
0.534683 0.17828 0
1.504018 0.901565 0
3.000089 0.382407 0
2.378081 0.936452 0
0.928696 0.80834 0
0.479498 0.277619 0
1.869611 1.111386 0
2.280822 0.961432 0
0.632449 0.555655 0
1.359494 0.970224 0
1.156911 0.92182 0
3.065031 -0.081688 0
1.213865 0.876133 0
1.806231 0.95418 0
1.663 1.0032 0
1.704607 1.168839 0
0.467435 -0.19779 0
1.49085 1.005885 0
0.422939 0.283435 0
1.71409 1.042013 0
0.643729 0.615792 0
2.953743 0.609035 0
0.864634 0.43521 0
2.992191 -0.229084 0
1.737202 1.067869 0
0.330354 -0.018603 0
2.714618 0.755032 0
2.169914 0.971679 0
0.642524 0.173999 0
1.732914 1.037826 0
2.430283 0.699422 0
2.601666 0.755928 0
3.035965 0.249653 0
2.799268 0.555934 0
1.971314 0.921093 0
3.096314 0.412606 0
0.763954 0.507996 0
0.477675 0.403654 0
2.845965 0.247366 0
2.310074 0.894704 0
1.517753 1.142572 0
3.014569 -0.191204 0
2.818969 0.782511 0
1.163352 0.994322 0
3.004523 0.47837 0
0.624992 0.127774 0
1.085791 0.994106 0
2.875167 0.695326 0
2.278078 1.110568 0
3.179808 -0.215322 0
0.881116 0.57433 0
1.702512 0.918606 0
1.633228 1.172526 0
2.938198 0.475412 0
1.021957 0.666266 0
0.34848 0.064971 0
2.366223 0.822016 0
0.567058 0.525934 0
2.144187 0.998266 0
0.942681 0.611532 0
0.33573 -0.178796 0
2.662457 0.733025 0
2.557223 0.828895 0
2.456293 0.946532 0
0.728285 0.171581 0
2.290559 0.789496 0
3.094101 -0.182706 0
2.781836 0.357038 0
1.419321 0.935873 0
1.772669 1.021794 0
2.841276 0.592153 0
1.375257 0.822491 0
1.289883 0.93767 0
2.3759 0.718096 0
3.102213 -0.103641 0
0.875742 0.60704 0
1.819587 0.945843 0
1.527712 1.018874 0
2.371111 0.997778 0
2.360144 0.950712 0
0.39279 0.15258 0
3.228825 -0.006015 0
2.73616 0.527624 0
2.148338 0.898448 0
1.161934 0.874 0
1.213295 1.044319 0
0.907865 0.47433 0
0.776526 0.440405 0
0.840101 0.687966 0
2.848792 0.508145 0
3.120419 0.088697 0
2.968616 0.184322 0
2.109867 1.055217 0
1.922559 1.139738 0
3.06735 0.167251 0
2.796779 0.707683 0
2.953735 0.397621 0
0.3717 0.048438 0
1.990964 0.987024 0
1.05695 0.861224 0
0.414379 0.268009 0
2.748205 0.435442 0
2.975703 -0.194134 0
3.202423 -0.273979 0
0.658234 -0.015991 0
2.633614 0.826316 0
0.579171 0.198947 0
0.847194 0.393142 0
2.914859 0.627503 0
2.632552 0.833775 0
1.746069 1.023116 0
3.079411 0.482882 0
1.82837 1.099487 0
3.205866 -0.09612 0
2.464328 0.948676 0
0.627249 0.507736 0
1.115809 0.904754 0
2.373231 1.046793 0
0.763373 0.566066 0
2.873269 0.310935 0
0.627729 -0.299064 0
2.53631 0.713823 0
1.086626 0.818196 0
2.171664 1.140993 0
1.64953 0.910037 0
3.012516 0.191074 0
2.847601 0.724072 0
2.918505 0.218716 0
2.882437 0.280295 0
2.987732 -0.228316 0
3.108763 0.198164 0
1.833366 1.175833 0
3.066507 -0.256314 0
3.071702 0.306087 0
0.883698 0.399786 0
